Time (s),Potential 1 (V),Potential 2 (V)
112.3,2.00976800977,0.002442002442
112.4,2.01465201465,0.002442002442
112.5,2.01953601954,0.002442002442
112.6,2.00976800977,-0.002442002442
112.7,2.01465201465,-0.002442002442
112.8,2.01465201465,-0.002442002442
112.9,2.01465201465,-0.002442002442
113,2.01465201465,-0.002442002442
113.1,2.01465201465,0.002442002442
113.2,2.00488400488,-0.002442002442
113.3,2.01465201465,0.002442002442
113.4,2.00976800977,-0.002442002442
113.5,2.00976800977,-0.002442002442
113.6,2.01465201465,-0.002442002442
113.7,2.04395604396,0.00732600732601
113.8,2.04884004884,-0.002442002442
113.9,2.05372405372,0.00732600732601
114,2.05860805861,0.002442002442
114.1,2.05860805861,0.002442002442
114.2,2.07326007326,0.002442002442
114.3,2.08302808303,0.00732600732601
114.4,2.08791208791,-0.002442002442
114.5,2.08791208791,-0.002442002442
114.6,2.0927960928,0.00732600732601
114.7,2.08302808303,0.002442002442
114.8,2.08791208791,-0.002442002442
114.9,2.08791208791,0.00732600732601
115,2.08791208791,0.002442002442
115.1,2.08302808303,-0.002442002442
115.2,2.0927960928,0.002442002442
115.3,2.08791208791,0.002442002442
115.4,2.08302808303,0.002442002442
115.5,2.0927960928,0.002442002442
115.6,2.08302808303,-0.002442002442
115.7,2.08302808303,0.00732600732601
115.8,2.08791208791,0.002442002442
115.9,2.08791208791,-0.002442002442
116,2.0927960928,0.002442002442
116.1,2.08791208791,-0.002442002442
116.2,2.08302808303,0.002442002442
116.3,2.08791208791,0.002442002442
116.4,2.08791208791,-0.002442002442
116.5,2.08791208791,0.00732600732601
116.6,2.0927960928,0.002442002442
116.7,2.08791208791,-0.002442002442
116.8,2.09768009768,0.00732600732601
116.9,2.1221001221,0.002442002442
117,2.1221001221,-0.002442002442
117.1,2.1221001221,-0.002442002442
117.2,2.13675213675,0.002442002442
117.3,2.14163614164,0.002442002442
117.4,2.13675213675,0.002442002442
117.5,2.13675213675,0.002442002442
117.6,2.1514041514,-0.002442002442
117.7,2.16117216117,0.002442002442
117.8,2.15628815629,-0.002442002442
117.9,2.16117216117,0.002442002442
118,2.16117216117,0.002442002442
118.1,2.16117216117,0.002442002442
118.2,2.15628815629,-0.002442002442
118.3,2.16117216117,0.002442002442
118.4,2.15628815629,0.002442002442
118.5,2.16117216117,0.002442002442
118.6,2.15628815629,-0.002442002442
118.7,2.16117216117,-0.002442002442
118.8,2.16117216117,0.002442002442
118.9,2.15628815629,-0.00732600732601
119,2.16117216117,0.002442002442
119.1,2.15628815629,-0.002442002442
119.2,2.15628815629,-0.002442002442
119.3,2.15628815629,-0.002442002442
119.4,2.15628815629,0.002442002442
119.5,2.16117216117,-0.002442002442
119.6,2.16117216117,0.002442002442
119.7,2.15628815629,-0.002442002442
119.8,2.15628815629,-0.00732600732601
119.9,2.16117216117,0.00732600732601
120,2.16117216117,0.002442002442
120.1,2.15628815629,-0.002442002442
120.2,2.18070818071,-0.002442002442
120.3,2.19536019536,-0.00732600732601
120.4,2.20024420024,-0.002442002442
120.5,2.19536019536,-0.002442002442
120.6,2.20024420024,0.002442002442
120.7,2.19536019536,-0.00732600732601
120.8,2.20024420024,0.002442002442
120.9,2.20024420024,0.002442002442
121,2.19047619048,-0.002442002442
121.1,2.20024420024,0.002442002442
121.2,2.20024420024,-0.00732600732601
121.3,2.20024420024,-0.002442002442
121.4,2.20512820513,0.002442002442
121.5,2.2148962149,-0.002442002442
121.6,2.2148962149,-0.002442002442
121.7,2.2148962149,-0.002442002442
121.8,2.22954822955,0.002442002442
121.9,2.28815628816,-0.002442002442
122,2.29792429792,-0.002442002442
122.1,2.30769230769,-0.00732600732601
122.2,2.30280830281,-0.002442002442
122.3,2.30769230769,-0.002442002442
122.4,2.30769230769,-0.002442002442
122.5,2.30280830281,-0.002442002442
122.6,2.30769230769,-0.00732600732601
122.7,2.30769230769,-0.002442002442
122.8,2.30280830281,-0.00732600732601
122.9,2.30769230769,-0.002442002442
123,2.30280830281,-0.002442002442
123.1,2.30769230769,-0.00732600732601
123.2,2.30769230769,-0.002442002442
123.3,2.30280830281,-0.002442002442
123.4,2.29792429792,-0.002442002442
123.5,2.30769230769,-0.002442002442
123.6,2.30280830281,-0.002442002442
123.7,2.30769230769,-0.002442002442
123.8,2.30769230769,-0.002442002442
123.9,2.30769230769,-0.002442002442
124,2.31257631258,-0.002442002442
124.1,2.30769230769,-0.002442002442
124.2,2.30769230769,-0.002442002442
124.3,2.30280830281,-0.00732600732601
124.4,2.31257631258,-0.00732600732601
124.5,2.30769230769,0.002442002442
124.6,2.30280830281,-0.00732600732601
124.7,2.31257631258,0.002442002442
124.8,2.30769230769,-0.002442002442
124.9,2.30769230769,-0.002442002442
125,2.31257631258,-0.002442002442
125.1,2.31746031746,-0.00732600732601
125.2,2.32234432234,-0.002442002442
125.3,2.35164835165,-0.002442002442
125.4,2.35164835165,-0.002442002442
125.5,2.35164835165,-0.002442002442
125.6,2.35164835165,-0.00732600732601
125.7,2.35653235653,-0.002442002442
125.8,2.35653235653,-0.00732600732601
125.9,2.35653235653,-0.00732600732601
126,2.35164835165,-0.002442002442
126.1,2.35653235653,-0.00732600732601
126.2,2.35653235653,0.002442002442
126.3,2.35653235653,-0.00732600732601
126.4,2.35164835165,-0.00732600732601
126.5,2.35653235653,-0.002442002442
126.6,2.35653235653,-0.00732600732601
126.7,2.35164835165,-0.002442002442
126.8,2.36141636142,-0.002442002442
126.9,2.35653235653,-0.00732600732601
127,2.35164835165,-0.002442002442
127.1,2.35653235653,-0.002442002442
127.2,2.35653235653,-0.002442002442
127.3,2.35164835165,-0.00732600732601
127.4,2.35653235653,-0.00732600732601
127.5,2.35653235653,-0.002442002442
127.6,2.35164835165,-0.00732600732601
127.7,2.3663003663,-0.002442002442
127.8,2.39072039072,-0.002442002442
127.9,2.3956043956,-0.00732600732601
128,2.3956043956,-0.00732600732601
128.1,2.41025641026,-0.00732600732601
128.2,2.42490842491,-0.00732600732601
128.3,2.43956043956,-0.002442002442
128.4,2.43956043956,-0.002442002442
128.5,2.43956043956,-0.00732600732601
128.6,2.44444444444,-0.00732600732601
128.7,2.44444444444,-0.002442002442
128.8,2.43956043956,-0.00732600732601
128.9,2.44444444444,-0.002442002442
129,2.44444444444,-0.002442002442
129.1,2.44444444444,-0.00732600732601
129.2,2.44444444444,-0.01221001221
129.3,2.44444444444,-0.00732600732601
129.4,2.44444444444,-0.00732600732601
129.5,2.44444444444,-0.00732600732601
129.6,2.44932844933,-0.00732600732601
129.7,2.43956043956,-0.01221001221
129.8,2.44932844933,-0.00732600732601
129.9,2.44444444444,-0.00732600732601
130,2.44444444444,-0.00732600732601
130.1,2.44932844933,-0.002442002442
130.2,2.44932844933,-0.00732600732601
130.3,2.44444444444,-0.00732600732601
130.4,2.43956043956,-0.00732600732601
130.5,2.44932844933,-0.00732600732601
130.6,2.44444444444,-0.00732600732601
130.7,2.44444444444,-0.00732600732601
130.8,2.47863247863,-0.00732600732601
130.9,2.51282051282,-0.01221001221
131,2.52258852259,-0.00732600732601
131.1,2.52258852259,-0.00732600732601
131.2,2.5177045177,-0.01221001221
131.3,2.52258852259,-0.00732600732601
131.4,2.5177045177,-0.00732600732601
131.5,2.5177045177,-0.017094017094
131.6,2.5177045177,-0.00732600732601
131.7,2.52258852259,-0.00732600732601
131.8,2.5177045177,-0.01221001221
131.9,2.52747252747,-0.00732600732601
132,2.52258852259,-0.01221001221
132.1,2.52258852259,-0.01221001221
132.2,2.52258852259,-0.01221001221
132.3,2.52258852259,-0.00732600732601
132.4,2.5177045177,-0.01221001221
132.5,2.5177045177,-0.01221001221
132.6,2.52747252747,-0.00732600732601
132.7,2.5177045177,-0.01221001221
132.8,2.52258852259,-0.00732600732601
132.9,2.52258852259,-0.01221001221
133,2.52258852259,-0.01221001221
133.1,2.52258852259,-0.00732600732601
133.2,2.52258852259,-0.017094017094
133.3,2.56166056166,-0.01221001221
133.4,2.56166056166,-0.017094017094
133.5,2.56654456654,-0.00732600732601
133.6,2.56654456654,-0.01221001221
133.7,2.56166056166,-0.01221001221
133.8,2.56654456654,-0.00732600732601
133.9,2.56166056166,-0.01221001221
134,2.56166056166,-0.01221001221
134.1,2.56654456654,-0.00732600732601
134.2,2.56166056166,-0.021978021978
134.3,2.56166056166,-0.00732600732601
134.4,2.57142857143,-0.00732600732601
134.5,2.56166056166,-0.01221001221
134.6,2.56654456654,-0.00732600732601
134.7,2.56654456654,-0.01221001221
134.8,2.56166056166,-0.01221001221
134.9,2.56654456654,-0.00732600732601
135,2.62026862027,-0.017094017094
135.1,2.62515262515,-0.00732600732601
135.2,2.63003663004,-0.01221001221
135.3,2.62515262515,-0.01221001221
135.4,2.63003663004,-0.017094017094
135.5,2.63003663004,-0.017094017094
135.6,2.63003663004,-0.00732600732601
135.7,2.63003663004,-0.017094017094
135.8,2.63003663004,-0.017094017094
135.9,2.63003663004,-0.01221001221
136,2.63003663004,-0.01221001221
136.1,2.63492063492,-0.017094017094
136.2,2.63492063492,-0.01221001221
136.3,2.63003663004,-0.01221001221
136.4,2.63492063492,-0.01221001221
136.5,2.63492063492,-0.01221001221
136.6,2.63003663004,-0.017094017094
136.7,2.62515262515,-0.017094017094
136.8,2.63003663004,-0.01221001221
136.9,2.63003663004,-0.01221001221
137,2.6398046398,-0.01221001221
137.1,2.6398046398,-0.01221001221
137.2,2.67399267399,-0.021978021978
137.3,2.68376068376,-0.017094017094
137.4,2.68864468864,-0.01221001221
137.5,2.68376068376,-0.017094017094
137.6,2.68864468864,-0.01221001221
137.7,2.68864468864,-0.01221001221
137.8,2.68864468864,-0.017094017094
137.9,2.68376068376,-0.01221001221
138,2.68864468864,-0.01221001221
138.1,2.68864468864,-0.017094017094
138.2,2.68864468864,-0.017094017094
138.3,2.68864468864,-0.017094017094
138.4,2.68376068376,-0.021978021978
138.5,2.68376068376,-0.01221001221
138.6,2.68864468864,-0.017094017094
138.7,2.68376068376,-0.017094017094
138.8,2.68376068376,-0.01221001221
138.9,2.68376068376,-0.01221001221
139,2.68376068376,-0.017094017094
139.1,2.71794871795,-0.017094017094
139.2,2.77167277167,-0.017094017094
139.3,2.76678876679,-0.017094017094
139.4,2.77167277167,-0.01221001221
139.5,2.76678876679,-0.017094017094
139.6,2.77167277167,-0.021978021978
139.7,2.77167277167,-0.021978021978
139.8,2.77167277167,-0.01221001221
139.9,2.77167277167,-0.017094017094
140,2.77167277167,-0.017094017094
140.1,2.77167277167,-0.017094017094
140.2,2.76678876679,-0.017094017094
140.3,2.77167277167,-0.017094017094
140.4,2.77167277167,-0.017094017094
140.5,2.76678876679,-0.021978021978
140.6,2.76678876679,-0.017094017094
140.7,2.77167277167,-0.017094017094
140.8,2.76678876679,-0.021978021978
140.9,2.76678876679,-0.017094017094
141,2.77655677656,-0.01221001221
141.1,2.76678876679,-0.021978021978
141.2,2.77167277167,-0.01221001221
141.3,2.77167277167,-0.017094017094
141.4,2.76678876679,-0.021978021978
141.5,2.77167277167,-0.01221001221
141.6,2.77167277167,-0.017094017094
141.7,2.77167277167,-0.026862026862
141.8,2.78632478632,-0.017094017094
141.9,2.80586080586,-0.017094017094
142,2.80097680098,-0.017094017094
142.1,2.80097680098,-0.017094017094
142.2,2.80586080586,-0.017094017094
142.3,2.80097680098,-0.021978021978
142.4,2.80586080586,-0.01221001221
142.5,2.80586080586,-0.017094017094
142.6,2.81074481074,-0.017094017094
142.7,2.80097680098,-0.017094017094
142.8,2.80097680098,-0.017094017094
142.9,2.80097680098,-0.021978021978
143,2.81074481074,-0.017094017094
143.1,2.80586080586,-0.017094017094
143.2,2.80586080586,-0.017094017094
143.3,2.80586080586,-0.017094017094
143.4,2.81074481074,-0.017094017094
143.5,2.80097680098,-0.017094017094
143.6,2.80586080586,-0.017094017094
143.7,2.80586080586,-0.021978021978
143.8,2.80097680098,-0.021978021978
143.9,2.80586080586,-0.017094017094
144,2.81562881563,-0.017094017094
144.1,2.80097680098,-0.021978021978
144.2,2.81074481074,-0.01221001221
144.3,2.80586080586,-0.017094017094
144.4,2.80097680098,-0.017094017094
144.5,2.81074481074,-0.01221001221
144.6,2.81074481074,-0.017094017094
144.7,2.80586080586,-0.017094017094
144.8,2.83516483516,-0.017094017094
144.9,2.84004884005,-0.021978021978
145,2.83516483516,-0.017094017094
145.1,2.84004884005,-0.017094017094
145.2,2.84493284493,-0.017094017094
145.3,2.83516483516,-0.017094017094
145.4,2.84004884005,-0.017094017094
145.5,2.84493284493,-0.017094017094
145.6,2.84004884005,-0.026862026862
145.7,2.84004884005,-0.017094017094
145.8,2.84004884005,-0.017094017094
145.9,2.83516483516,-0.021978021978
146,2.84493284493,-0.017094017094
146.1,2.84493284493,-0.017094017094
146.2,2.83516483516,-0.017094017094
146.3,2.84004884005,-0.017094017094
146.4,2.84004884005,-0.017094017094
146.5,2.83516483516,-0.026862026862
146.6,2.84004884005,-0.017094017094
146.7,2.87423687424,-0.017094017094
146.8,2.884004884,-0.021978021978
146.9,2.89377289377,-0.017094017094
147,2.89377289377,-0.017094017094
147.1,2.88888888889,-0.017094017094
147.2,2.89865689866,-0.017094017094
147.3,2.89377289377,-0.017094017094
147.4,2.89377289377,-0.021978021978
147.5,2.89377289377,-0.021978021978
147.6,2.89865689866,-0.017094017094
147.7,2.89377289377,-0.026862026862
147.8,2.89865689866,-0.017094017094
147.9,2.89377289377,-0.026862026862
148,2.89865689866,-0.017094017094
148.1,2.90354090354,-0.021978021978
148.2,2.89377289377,-0.017094017094
148.3,2.89865689866,-0.021978021978
148.4,2.89377289377,-0.017094017094
148.5,2.89865689866,-0.017094017094
148.6,2.89377289377,-0.026862026862
148.7,2.89377289377,-0.021978021978
148.8,2.89865689866,-0.021978021978
148.9,2.88888888889,-0.021978021978
149,2.89865689866,-0.017094017094
149.1,2.89377289377,-0.017094017094
149.2,2.89377289377,-0.021978021978
149.3,2.88888888889,-0.017094017094
149.4,2.89865689866,-0.017094017094
149.5,2.90354090354,-0.026862026862
149.6,2.92307692308,-0.017094017094
149.7,2.92307692308,-0.026862026862
149.8,2.92796092796,-0.021978021978
149.9,2.92796092796,-0.021978021978
150,2.92796092796,-0.017094017094
150.1,2.92307692308,-0.021978021978
150.2,2.92796092796,-0.017094017094
150.3,2.92796092796,-0.017094017094
150.4,2.92307692308,-0.021978021978
150.5,2.92796092796,-0.021978021978
150.6,2.92796092796,-0.021978021978
150.7,2.93284493284,-0.021978021978
150.8,2.92796092796,-0.021978021978
150.9,2.93284493284,-0.01221001221
151,2.92307692308,-0.017094017094
151.1,2.92796092796,-0.021978021978
151.2,2.92307692308,-0.021978021978
151.3,2.93284493284,-0.021978021978
151.4,2.92796092796,-0.021978021978
151.5,2.92796092796,-0.021978021978
151.6,2.92307692308,-0.021978021978
151.7,2.92796092796,-0.021978021978
151.8,2.92796092796,-0.017094017094
151.9,2.92796092796,-0.021978021978
152,2.92796092796,-0.026862026862
152.1,2.92796092796,-0.017094017094
152.2,2.92796092796,-0.026862026862
152.3,2.93284493284,-0.017094017094
152.4,2.9474969475,-0.017094017094
152.5,2.97191697192,-0.017094017094
152.6,2.96703296703,-0.021978021978
152.7,2.96703296703,-0.017094017094
152.8,2.96703296703,-0.021978021978
152.9,2.96703296703,-0.021978021978
153,2.96703296703,-0.017094017094
153.1,2.96703296703,-0.021978021978
153.2,2.97191697192,-0.017094017094
153.3,2.96703296703,-0.021978021978
153.4,2.97191697192,-0.021978021978
153.5,2.97191697192,-0.021978021978
153.6,2.97191697192,-0.017094017094
153.7,2.96214896215,-0.026862026862
153.8,2.96703296703,-0.021978021978
153.9,2.97191697192,-0.021978021978
154,2.96703296703,-0.026862026862
154.1,2.97191697192,-0.021978021978
154.2,2.97191697192,-0.021978021978
154.3,2.96703296703,-0.021978021978
154.4,2.96703296703,-0.021978021978
154.5,2.97191697192,-0.021978021978
154.6,2.96703296703,-0.021978021978
154.7,2.96703296703,-0.021978021978
154.8,2.97191697192,-0.017094017094
154.9,2.97191697192,-0.021978021978
155,2.97191697192,-0.021978021978
155.1,2.97191697192,-0.017094017094
155.2,2.98168498168,-0.021978021978
155.3,2.9768009768,-0.021978021978
155.4,2.98168498168,-0.017094017094
155.5,2.9768009768,-0.021978021978
155.6,2.98656898657,-0.021978021978
155.7,2.99145299145,-0.021978021978
155.8,3.01098901099,-0.026862026862
155.9,3.01098901099,-0.021978021978
156,3.02075702076,-0.021978021978
156.1,3.01098901099,-0.021978021978
156.2,3.02564102564,-0.017094017094
156.3,3.02075702076,-0.021978021978
156.4,3.02075702076,-0.017094017094
156.5,3.02075702076,-0.017094017094
156.6,3.02564102564,-0.017094017094
156.7,3.01587301587,-0.026862026862
156.8,3.02075702076,-0.017094017094
156.9,3.02075702076,-0.017094017094
157,3.01587301587,-0.031746031746
157.1,3.02564102564,-0.017094017094
157.2,3.02075702076,-0.017094017094
157.3,3.01587301587,-0.021978021978
157.4,3.02075702076,-0.017094017094
157.5,3.02075702076,-0.021978021978
157.6,3.01587301587,-0.026862026862
157.7,3.02075702076,-0.01221001221
157.8,3.03052503053,-0.021978021978
157.9,3.01587301587,-0.026862026862
158,3.02075702076,-0.017094017094
158.1,3.02564102564,-0.021978021978
158.2,3.01587301587,-0.017094017094
158.3,3.02564102564,-0.021978021978
158.4,3.02564102564,-0.026862026862
158.5,3.02075702076,-0.017094017094
158.6,3.02564102564,-0.017094017094
158.7,3.02075702076,-0.017094017094
158.8,3.02075702076,-0.021978021978
158.9,3.02075702076,-0.026862026862
159,3.02564102564,-0.017094017094
159.1,3.02075702076,-0.021978021978
159.2,3.02564102564,-0.021978021978
159.3,3.02564102564,-0.021978021978
159.4,3.01587301587,-0.021978021978
159.5,3.02075702076,-0.021978021978
159.6,3.02564102564,-0.017094017094
159.7,3.02075702076,-0.026862026862
159.8,3.02075702076,-0.017094017094
159.9,3.02075702076,-0.021978021978
160,3.02075702076,-0.021978021978
160.1,3.02564102564,-0.021978021978
160.2,3.02075702076,-0.021978021978
160.3,3.02075702076,-0.021978021978
160.4,3.02564102564,-0.017094017094
160.5,3.02564102564,-0.021978021978
160.6,3.02075702076,-0.021978021978
160.7,3.02564102564,-0.026862026862
160.8,3.02075702076,-0.021978021978
160.9,3.03052503053,-0.017094017094
161,3.02075702076,-0.021978021978
161.1,3.02564102564,-0.017094017094
161.2,3.01587301587,-0.021978021978
161.3,3.02075702076,-0.017094017094
161.4,3.02564102564,-0.017094017094
161.5,3.01587301587,-0.031746031746
161.6,3.02564102564,-0.021978021978
161.7,3.02564102564,-0.021978021978
161.8,3.01587301587,-0.026862026862
161.9,3.02075702076,-0.021978021978
162,3.02564102564,-0.017094017094
162.1,3.02075702076,-0.026862026862
162.2,3.02075702076,-0.021978021978
162.3,3.02564102564,-0.021978021978
162.4,3.02075702076,-0.026862026862
162.5,3.01587301587,-0.026862026862
162.6,3.02564102564,-0.021978021978
162.7,3.01587301587,-0.026862026862
162.8,3.02075702076,-0.021978021978
162.9,3.02564102564,-0.017094017094
163,3.02564102564,-0.021978021978
163.1,3.02075702076,-0.021978021978
163.2,3.01587301587,-0.021978021978
163.3,3.02075702076,-0.021978021978
163.4,3.02564102564,-0.021978021978
163.5,3.02075702076,-0.026862026862
163.6,3.02075702076,-0.017094017094
163.7,3.02075702076,-0.021978021978
163.8,3.02564102564,-0.026862026862
163.9,3.01587301587,-0.026862026862
164,3.02075702076,-0.021978021978
164.1,3.02075702076,-0.021978021978
164.2,3.01587301587,-0.026862026862
164.3,3.02564102564,-0.021978021978
164.4,3.02564102564,-0.021978021978
164.5,3.01587301587,-0.026862026862
164.6,3.03052503053,-0.017094017094
164.7,3.02564102564,-0.026862026862
164.8,3.02075702076,-0.026862026862
164.9,3.02564102564,-0.021978021978
165,3.02075702076,-0.026862026862
165.1,3.02075702076,-0.021978021978
165.2,3.02075702076,-0.026862026862
165.3,3.02564102564,-0.021978021978
165.4,3.02075702076,-0.026862026862
165.5,3.03052503053,-0.017094017094
165.6,3.02564102564,-0.021978021978
165.7,3.06471306471,-0.021978021978
165.8,3.09401709402,-0.017094017094
165.9,3.0989010989,-0.017094017094
166,3.0989010989,-0.026862026862
166.1,3.10378510379,-0.01221001221
166.2,3.0989010989,-0.017094017094
166.3,3.0989010989,-0.017094017094
166.4,3.0989010989,-0.017094017094
166.5,3.09401709402,-0.021978021978
166.6,3.09401709402,-0.021978021978
166.7,3.0989010989,-0.01221001221
166.8,3.0989010989,-0.017094017094
166.9,3.09401709402,-0.017094017094
167,3.10378510379,-0.017094017094
167.1,3.09401709402,-0.017094017094
167.2,3.0989010989,-0.021978021978
167.3,3.09401709402,-0.017094017094
167.4,3.10378510379,-0.017094017094
167.5,3.09401709402,-0.021978021978
167.6,3.0989010989,-0.017094017094
167.7,3.09401709402,-0.017094017094
167.8,3.09401709402,-0.021978021978
167.9,3.0989010989,-0.017094017094
168,3.0989010989,-0.017094017094
168.1,3.09401709402,-0.021978021978
168.2,3.0989010989,-0.017094017094
168.3,3.10378510379,-0.021978021978
168.4,3.0989010989,-0.017094017094
168.5,3.09401709402,-0.021978021978
168.6,3.09401709402,-0.01221001221
168.7,3.0989010989,-0.021978021978
168.8,3.0989010989,-0.017094017094
168.9,3.0989010989,-0.017094017094
169,3.08913308913,-0.021978021978
169.1,3.0989010989,-0.017094017094
169.2,3.0989010989,-0.017094017094
169.3,3.08913308913,-0.021978021978
169.4,3.0989010989,-0.017094017094
169.5,3.0989010989,-0.017094017094
169.6,3.0989010989,-0.026862026862
169.7,3.0989010989,-0.017094017094
169.8,3.0989010989,-0.017094017094
169.9,3.09401709402,-0.026862026862
170,3.09401709402,-0.017094017094
170.1,3.0989010989,-0.017094017094
170.2,3.09401709402,-0.021978021978
170.3,3.10378510379,-0.017094017094
170.4,3.0989010989,-0.021978021978
170.5,3.09401709402,-0.021978021978
170.6,3.0989010989,-0.017094017094
170.7,3.09401709402,-0.017094017094
170.8,3.09401709402,-0.017094017094
170.9,3.09401709402,-0.017094017094
171,3.09401709402,-0.017094017094
171.1,3.0989010989,-0.021978021978
171.2,3.10378510379,-0.021978021978
171.3,3.09401709402,-0.017094017094
171.4,3.09401709402,-0.017094017094
171.5,3.0989010989,-0.021978021978
171.6,3.09401709402,-0.017094017094
171.7,3.09401709402,-0.017094017094
171.8,3.0989010989,-0.017094017094
171.9,3.0989010989,-0.017094017094
172,3.09401709402,-0.021978021978
172.1,3.0989010989,-0.017094017094
172.2,3.0989010989,-0.017094017094
172.3,3.09401709402,-0.026862026862
172.4,3.0989010989,-0.017094017094
172.5,3.0989010989,-0.017094017094
172.6,3.08913308913,-0.021978021978
172.7,3.0989010989,-0.017094017094
172.8,3.0989010989,-0.021978021978
172.9,3.0989010989,-0.017094017094
173,3.10378510379,-0.017094017094
173.1,3.0989010989,-0.017094017094
173.2,3.09401709402,-0.017094017094
173.3,3.0989010989,-0.017094017094
173.4,3.0989010989,-0.021978021978
173.5,3.09401709402,-0.017094017094
173.6,3.0989010989,-0.017094017094
173.7,3.0989010989,-0.021978021978
173.8,3.0989010989,-0.021978021978
173.9,3.0989010989,-0.017094017094
174,3.10378510379,-0.01221001221
174.1,3.0989010989,-0.021978021978
174.2,3.0989010989,-0.017094017094
174.3,3.10378510379,-0.017094017094
174.4,3.09401709402,-0.021978021978
174.5,3.10378510379,-0.017094017094
174.6,3.09401709402,-0.021978021978
174.7,3.09401709402,-0.017094017094
174.8,3.0989010989,-0.021978021978
174.9,3.0989010989,-0.017094017094
175,3.09401709402,-0.017094017094
175.1,3.0989010989,-0.017094017094
175.2,3.0989010989,-0.017094017094
175.3,3.0989010989,-0.021978021978
175.4,3.0989010989,-0.021978021978
175.5,3.0989010989,-0.01221001221
175.6,3.09401709402,-0.021978021978
175.7,3.0989010989,-0.017094017094
175.8,3.0989010989,-0.021978021978
175.9,3.08913308913,-0.017094017094
176,3.10378510379,-0.01221001221
176.1,3.0989010989,-0.021978021978
176.2,3.0989010989,-0.017094017094
176.3,3.0989010989,-0.017094017094
176.4,3.0989010989,-0.021978021978
176.5,3.0989010989,-0.017094017094
176.6,3.0989010989,-0.017094017094
176.7,3.0989010989,-0.017094017094
176.8,3.09401709402,-0.021978021978
176.9,3.0989010989,-0.017094017094
177,3.0989010989,-0.017094017094
177.1,3.08913308913,-0.021978021978
177.2,3.0989010989,-0.01221001221
177.3,3.09401709402,-0.017094017094
177.4,3.0989010989,-0.021978021978
177.5,3.0989010989,-0.017094017094
177.6,3.0989010989,-0.021978021978
177.7,3.17704517705,-0.017094017094
177.8,3.31868131868,-0.00732600732601
177.9,3.31868131868,-0.00732600732601
178,3.31868131868,-0.00732600732601
178.1,3.31868131868,-0.01221001221
178.2,3.32356532357,-0.002442002442
178.3,3.31868131868,-0.01221001221
178.4,3.31868131868,-0.002442002442
178.5,3.41147741148,-0.002442002442
178.6,3.48962148962,-0.002442002442
178.7,3.48962148962,0.00732600732601
178.8,3.49450549451,0.00732600732601
178.9,3.48962148962,-0.002442002442
179,3.49450549451,0.00732600732601
179.1,3.50915750916,0.00732600732601
179.2,3.63125763126,0.01221001221
179.3,3.65079365079,0.01221001221
179.4,3.65079365079,0.017094017094
179.5,3.64590964591,0.00732600732601
179.6,3.65567765568,0.017094017094
179.7,3.65079365079,0.01221001221
179.8,3.64590964591,0.01221001221
179.9,3.65079365079,0.01221001221
180,3.65079365079,0.017094017094
180.1,3.65079365079,0.01221001221
180.2,3.65079365079,0.01221001221
180.3,3.65567765568,0.017094017094
180.4,3.64590964591,0.00732600732601
180.5,3.65079365079,0.017094017094
180.6,3.65567765568,0.01221001221
180.7,3.64590964591,0.01221001221
180.8,3.65079365079,0.01221001221
180.9,3.65567765568,0.017094017094
181,3.65567765568,0.01221001221
181.1,3.65567765568,0.017094017094
181.2,3.66056166056,0.01221001221
181.3,3.68986568987,0.017094017094
181.4,3.69474969475,0.017094017094
181.5,3.7094017094,0.017094017094
181.6,3.72893772894,0.01221001221
181.7,3.72893772894,0.01221001221
181.8,3.73382173382,0.021978021978
181.9,3.77289377289,0.01221001221
182,3.77777777778,0.021978021978
182.1,3.78266178266,0.017094017094
182.2,3.78266178266,0.021978021978
182.3,3.77777777778,0.017094017094
182.4,3.78266178266,0.021978021978
182.5,3.77777777778,0.017094017094
182.6,3.79242979243,0.026862026862
182.7,3.81684981685,0.021978021978
182.8,3.84126984127,0.021978021978
182.9,3.84615384615,0.021978021978
183,3.84615384615,0.021978021978
183.1,3.84126984127,0.021978021978
183.2,3.84126984127,0.021978021978
183.3,3.84615384615,0.021978021978
183.4,3.84126984127,0.021978021978
183.5,3.84615384615,0.021978021978
183.6,3.84615384615,0.021978021978
183.7,3.85103785104,0.021978021978
183.8,3.90476190476,0.017094017094
183.9,3.90476190476,0.026862026862
184,3.89987789988,0.017094017094
184.1,3.89987789988,0.021978021978
184.2,3.90476190476,0.026862026862
184.3,3.90964590965,0.021978021978
184.4,3.90964590965,0.021978021978
184.5,3.93894993895,0.021978021978
184.6,3.95848595849,0.017094017094
184.7,3.95848595849,0.021978021978
184.8,3.96336996337,0.021978021978
184.9,3.9536019536,0.021978021978
185,3.9536019536,0.021978021978
185.1,3.96336996337,0.026862026862
185.2,3.95848595849,0.021978021978
185.3,3.97313797314,0.026862026862
185.4,3.99755799756,0.026862026862
185.5,3.99755799756,0.026862026862
185.6,4.00732600733,0.031746031746
185.7,4.00732600733,0.017094017094
185.8,4.00732600733,0.031746031746
185.9,4.0463980464,0.021978021978
186,4.0463980464,0.026862026862
186.1,4.05128205128,0.021978021978
186.2,4.05128205128,0.021978021978
186.3,4.0463980464,0.026862026862
186.4,4.05128205128,0.021978021978
186.5,4.05128205128,0.026862026862
186.6,4.0463980464,0.021978021978
186.7,4.0463980464,0.026862026862
186.8,4.05128205128,0.021978021978
