"Run 1: Time (s)","Run 1: Potential (V)","Run 1: Potential 2 (V)"
306.8,-0.720390720391,0.373626373626
307,-0.725274725275,0.373626373626
307.2,-0.720390720391,0.373626373626
307.4,-0.720390720391,0.373626373626
307.6,-0.720390720391,0.368742368742
307.8,-0.720390720391,0.383394383394
308,-0.720390720391,0.383394383394
308.2,-0.720390720391,0.37851037851
308.4,-0.720390720391,0.373626373626
308.6,-0.720390720391,0.383394383394
308.8,-0.725274725275,0.368742368742
309,-0.720390720391,0.368742368742
309.2,-0.720390720391,0.37851037851
309.4,-0.720390720391,0.368742368742
309.6,-0.720390720391,0.37851037851
309.8,-0.720390720391,0.388278388278
310,-0.725274725275,0.383394383394
310.2,-0.715506715507,0.388278388278
310.4,-0.725274725275,0.37851037851
310.6,-0.725274725275,0.373626373626
310.8,-0.725274725275,0.373626373626
311,-0.730158730159,0.37851037851
311.2,-0.720390720391,0.373626373626
311.4,-0.720390720391,0.37851037851
311.6,-0.720390720391,0.388278388278
311.8,-0.730158730159,0.37851037851
312,-0.730158730159,0.388278388278
312.2,-0.730158730159,0.373626373626
312.4,-0.735042735043,0.393162393162
312.6,-0.725274725275,0.40293040293
312.8,-0.725274725275,0.398046398046
313,-0.725274725275,0.40293040293
313.2,-0.725274725275,0.398046398046
313.4,-0.730158730159,0.407814407814
313.6,-0.735042735043,0.407814407814
313.8,-0.730158730159,0.407814407814
314,-0.730158730159,0.412698412698
314.2,-0.730158730159,0.417582417582
314.4,-0.735042735043,0.422466422466
314.6,-0.730158730159,0.417582417582
314.8,-0.735042735043,0.422466422466
315,-0.735042735043,0.42735042735
315.2,-0.739926739927,0.432234432234
315.4,-0.735042735043,0.422466422466
315.6,-0.735042735043,0.432234432234
315.8,-0.735042735043,0.437118437118
316,-0.744810744811,0.42735042735
316.2,-0.739926739927,0.422466422466
316.4,-0.739926739927,0.422466422466
316.6,-0.744810744811,0.442002442002
316.8,-0.744810744811,0.45177045177
317,-0.744810744811,0.456654456654
317.2,-0.744810744811,0.446886446886
317.4,-0.749694749695,0.456654456654
317.6,-0.744810744811,0.45177045177
317.8,-0.759462759463,0.461538461538
318,-0.749694749695,0.471306471306
318.2,-0.754578754579,0.461538461538
318.4,-0.754578754579,0.47619047619
318.6,-0.749694749695,0.47619047619
318.8,-0.749694749695,0.471306471306
319,-0.749694749695,0.47619047619
319.2,-0.749694749695,0.485958485958
319.4,-0.749694749695,0.481074481074
319.6,-0.754578754579,0.481074481074
319.8,-0.754578754579,0.485958485958
320,-0.754578754579,0.485958485958
320.2,-0.754578754579,0.505494505495
320.4,-0.749694749695,0.505494505495
320.6,-0.749694749695,0.510378510379
320.8,-0.749694749695,0.525030525031
321,-0.744810744811,0.539682539683
321.2,-0.749694749695,0.534798534799
321.4,-0.754578754579,0.534798534799
321.6,-0.749694749695,0.554334554335
321.8,-0.749694749695,0.554334554335
322,-0.754578754579,0.554334554335
322.2,-0.749694749695,0.559218559219
322.4,-0.749694749695,0.564102564103
322.6,-0.754578754579,0.573870573871
322.8,-0.749694749695,0.568986568987
323,-0.749694749695,0.568986568987
323.2,-0.754578754579,0.578754578755
323.4,-0.749694749695,0.578754578755
323.6,-0.744810744811,0.583638583639
323.8,-0.754578754579,0.588522588523
324,-0.749694749695,0.598290598291
324.2,-0.749694749695,0.598290598291
324.4,-0.754578754579,0.603174603175
324.6,-0.749694749695,0.612942612943
324.8,-0.754578754579,0.627594627595
325,-0.754578754579,0.617826617827
325.2,-0.754578754579,0.627594627595
325.4,-0.749694749695,0.642246642247
325.6,-0.754578754579,0.642246642247
325.8,-0.754578754579,0.632478632479
326,-0.754578754579,0.637362637363
326.2,-0.759462759463,0.647130647131
326.4,-0.759462759463,0.652014652015
326.6,-0.754578754579,0.647130647131
326.8,-0.759462759463,0.647130647131
327,-0.759462759463,0.666666666667
327.2,-0.759462759463,0.671550671551
327.4,-0.759462759463,0.666666666667
327.6,-0.759462759463,0.676434676435
327.8,-0.764346764347,0.686202686203
328,-0.754578754579,0.681318681319
328.2,-0.754578754579,0.691086691087
328.4,-0.759462759463,0.691086691087
328.6,-0.759462759463,0.695970695971
328.8,-0.759462759463,0.700854700855
329,-0.759462759463,0.681318681319
329.2,-0.759462759463,0.676434676435
329.4,-0.759462759463,0.695970695971
329.6,-0.754578754579,0.691086691087
329.8,-0.759462759463,0.686202686203
330,-0.754578754579,0.691086691087
330.2,-0.754578754579,0.691086691087
330.4,-0.759462759463,0.695970695971
330.6,-0.764346764347,0.700854700855
330.8,-0.764346764347,0.705738705739
331,-0.769230769231,0.705738705739
331.2,-0.764346764347,0.710622710623
331.4,-0.764346764347,0.710622710623
331.6,-0.759462759463,0.715506715507
331.8,-0.764346764347,0.715506715507
332,-0.769230769231,0.710622710623
332.2,-0.769230769231,0.695970695971
332.4,-0.764346764347,0.710622710623
332.6,-0.764346764347,0.710622710623
332.8,-0.759462759463,0.715506715507
333,-0.759462759463,0.725274725275
333.2,-0.764346764347,0.725274725275
333.4,-0.774114774115,0.720390720391
333.6,-0.769230769231,0.735042735043
333.8,-0.769230769231,0.725274725275
334,-0.774114774115,0.735042735043
334.2,-0.774114774115,0.739926739927
334.4,-0.764346764347,0.739926739927
334.6,-0.769230769231,0.744810744811
334.8,-0.769230769231,0.749694749695
335,-0.774114774115,0.749694749695
335.2,-0.778998778999,0.749694749695
335.4,-0.778998778999,0.754578754579
335.6,-0.778998778999,0.749694749695
335.8,-0.774114774115,0.754578754579
336,-0.769230769231,0.764346764347
336.2,-0.774114774115,0.759462759463
336.4,-0.774114774115,0.754578754579
336.6,-0.778998778999,0.754578754579
336.8,-0.769230769231,0.754578754579
337,-0.774114774115,0.759462759463
337.2,-0.774114774115,0.759462759463
337.4,-0.774114774115,0.744810744811
337.6,-0.778998778999,0.739926739927
337.8,-0.769230769231,0.735042735043
338,-0.774114774115,0.749694749695
338.2,-0.778998778999,0.749694749695
338.4,-0.778998778999,0.754578754579
338.6,-0.778998778999,0.764346764347
338.8,-0.774114774115,0.749694749695
339,-0.778998778999,0.764346764347
339.2,-0.778998778999,0.769230769231
339.4,-0.778998778999,0.749694749695
339.6,-0.783882783883,0.754578754579
339.8,-0.778998778999,0.759462759463
340,-0.788766788767,0.754578754579
340.2,-0.788766788767,0.759462759463
340.4,-0.783882783883,0.759462759463
340.6,-0.788766788767,0.749694749695
340.8,-0.783882783883,0.764346764347
341,-0.783882783883,0.774114774115
341.2,-0.788766788767,0.769230769231
341.4,-0.788766788767,0.764346764347
341.6,-0.788766788767,0.764346764347
341.8,-0.788766788767,0.769230769231
342,-0.793650793651,0.769230769231
342.2,-0.793650793651,0.754578754579
342.4,-0.788766788767,0.764346764347
342.6,-0.788766788767,0.769230769231
342.8,-0.788766788767,0.774114774115
343,-0.793650793651,0.769230769231
343.2,-0.793650793651,0.749694749695
343.4,-0.793650793651,0.749694749695
343.6,-0.798534798535,0.759462759463
343.8,-0.793650793651,0.754578754579
344,-0.793650793651,0.764346764347
344.2,-0.793650793651,0.764346764347
344.4,-0.793650793651,0.788766788767
344.6,-0.793650793651,0.778998778999
344.8,-0.798534798535,0.778998778999
345,-0.793650793651,0.764346764347
345.2,-0.793650793651,0.774114774115
345.4,-0.798534798535,0.778998778999
345.6,-0.793650793651,0.783882783883
345.8,-0.793650793651,0.774114774115
346,-0.793650793651,0.778998778999
346.2,-0.793650793651,0.778998778999
346.4,-0.798534798535,0.788766788767
346.6,-0.798534798535,0.788766788767
346.8,-0.798534798535,0.778998778999
347,-0.793650793651,0.774114774115
347.2,-0.798534798535,0.778998778999
347.4,-0.803418803419,0.769230769231
347.6,-0.798534798535,0.769230769231
347.8,-0.803418803419,0.764346764347
348,-0.803418803419,0.769230769231
348.2,-0.803418803419,0.764346764347
348.4,-0.808302808303,0.764346764347
348.6,-0.798534798535,0.769230769231
348.8,-0.798534798535,0.764346764347
349,-0.798534798535,0.774114774115
349.2,-0.798534798535,0.764346764347
349.4,-0.808302808303,0.774114774115
349.6,-0.803418803419,0.778998778999
349.8,-0.798534798535,0.788766788767
350,-0.798534798535,0.798534798535
350.2,-0.798534798535,0.783882783883
350.4,-0.793650793651,0.788766788767
350.6,-0.798534798535,0.778998778999
350.8,-0.798534798535,0.774114774115
351,-0.798534798535,0.783882783883
351.2,-0.798534798535,0.783882783883
351.4,-0.803418803419,0.774114774115
351.6,-0.803418803419,0.774114774115
351.8,-0.798534798535,0.778998778999
352,-0.803418803419,0.778998778999
352.2,-0.793650793651,0.783882783883
352.4,-0.803418803419,0.783882783883
352.6,-0.803418803419,0.783882783883
352.8,-0.798534798535,0.788766788767
353,-0.803418803419,0.778998778999
353.2,-0.803418803419,0.783882783883
353.4,-0.798534798535,0.783882783883
353.6,-0.798534798535,0.788766788767
353.8,-0.803418803419,0.788766788767
354,-0.798534798535,0.788766788767
354.2,-0.798534798535,0.788766788767
354.4,-0.798534798535,0.783882783883
354.6,-0.803418803419,0.788766788767
354.8,-0.808302808303,0.783882783883
355,-0.808302808303,0.783882783883
355.2,-0.803418803419,0.769230769231
355.4,-0.803418803419,0.769230769231
355.6,-0.813186813187,0.778998778999
355.8,-0.808302808303,0.778998778999
356,-0.808302808303,0.769230769231
356.2,-0.808302808303,0.754578754579
356.4,-0.803418803419,0.764346764347
356.6,-0.803418803419,0.749694749695
356.8,-0.808302808303,0.759462759463
357,-0.808302808303,0.764346764347
357.2,-0.803418803419,0.764346764347
357.4,-0.813186813187,0.754578754579
357.6,-0.808302808303,0.759462759463
357.8,-0.808302808303,0.749694749695
358,-0.808302808303,0.744810744811
358.2,-0.808302808303,0.769230769231
358.4,-0.813186813187,0.759462759463
358.6,-0.813186813187,0.759462759463
358.8,-0.808302808303,0.764346764347
359,-0.808302808303,0.759462759463
359.2,-0.808302808303,0.754578754579
359.4,-0.808302808303,0.749694749695
359.6,-0.813186813187,0.759462759463
359.8,-0.818070818071,0.749694749695
360,-0.808302808303,0.764346764347
360.2,-0.808302808303,0.759462759463
360.4,-0.813186813187,0.739926739927
360.6,-0.808302808303,0.735042735043
360.8,-0.813186813187,0.735042735043
361,-0.822954822955,0.715506715507
361.2,-0.813186813187,0.725274725275
361.4,-0.813186813187,0.735042735043
361.6,-0.813186813187,0.735042735043
361.8,-0.813186813187,0.739926739927
362,-0.813186813187,0.730158730159
362.2,-0.818070818071,0.739926739927
362.4,-0.822954822955,0.735042735043
362.6,-0.818070818071,0.710622710623
362.8,-0.822954822955,0.725274725275
363,-0.813186813187,0.730158730159
363.2,-0.818070818071,0.735042735043
363.4,-0.822954822955,0.730158730159
363.6,-0.822954822955,0.720390720391
363.8,-0.822954822955,0.725274725275
364,-0.827838827839,0.710622710623
364.2,-0.827838827839,0.695970695971
364.4,-0.827838827839,0.695970695971
364.6,-0.827838827839,0.700854700855
364.8,-0.827838827839,0.705738705739
365,-0.822954822955,0.705738705739
365.2,-0.827838827839,0.700854700855
365.4,-0.827838827839,0.705738705739
365.6,-0.827838827839,0.705738705739
365.8,-0.827838827839,0.710622710623
366,-0.827838827839,0.705738705739
366.2,-0.827838827839,0.700854700855
366.4,-0.827838827839,0.686202686203
366.6,-0.832722832723,0.671550671551
366.8,-0.832722832723,0.676434676435
367,-0.832722832723,0.676434676435
367.2,-0.832722832723,0.676434676435
367.4,-0.832722832723,0.666666666667
367.6,-0.832722832723,0.671550671551
367.8,-0.827838827839,0.666666666667
368,-0.832722832723,0.656898656899
368.2,-0.832722832723,0.661782661783
368.4,-0.832722832723,0.656898656899
368.6,-0.827838827839,0.652014652015
368.8,-0.827838827839,0.652014652015
369,-0.827838827839,0.661782661783
369.2,-0.827838827839,0.647130647131
369.4,-0.832722832723,0.632478632479
369.6,-0.832722832723,0.632478632479
369.8,-0.837606837607,0.632478632479
370,-0.837606837607,0.637362637363
370.2,-0.837606837607,0.637362637363
370.4,-0.832722832723,0.632478632479
370.6,-0.837606837607,0.622710622711
370.8,-0.837606837607,0.608058608059
371,-0.842490842491,0.598290598291
371.2,-0.847374847375,0.588522588523
371.4,-0.842490842491,0.603174603175
371.6,-0.837606837607,0.593406593407
371.8,-0.842490842491,0.588522588523
372,-0.837606837607,0.598290598291
372.2,-0.842490842491,0.603174603175
372.4,-0.842490842491,0.598290598291
372.6,-0.837606837607,0.598290598291
372.8,-0.842490842491,0.588522588523
373,-0.842490842491,0.593406593407
373.2,-0.837606837607,0.593406593407
373.4,-0.842490842491,0.593406593407
373.6,-0.842490842491,0.588522588523
373.8,-0.847374847375,0.593406593407
374,-0.842490842491,0.593406593407
374.2,-0.847374847375,0.578754578755
374.4,-0.842490842491,0.588522588523
374.6,-0.847374847375,0.578754578755
374.8,-0.857142857143,0.564102564103
375,-0.852258852259,0.573870573871
375.2,-0.847374847375,0.573870573871
375.4,-0.852258852259,0.564102564103
375.6,-0.847374847375,0.559218559219
375.8,-0.842490842491,0.554334554335
376,-0.852258852259,0.554334554335
376.2,-0.852258852259,0.549450549451
376.4,-0.852258852259,0.549450549451
376.6,-0.857142857143,0.549450549451
376.8,-0.852258852259,0.564102564103
377,-0.852258852259,0.559218559219
377.2,-0.852258852259,0.549450549451
377.4,-0.852258852259,0.549450549451
377.6,-0.857142857143,0.539682539683
377.8,-0.857142857143,0.539682539683
378,-0.852258852259,0.534798534799
378.2,-0.857142857143,0.539682539683
378.4,-0.862026862027,0.539682539683
378.6,-0.862026862027,0.529914529915
378.8,-0.862026862027,0.534798534799
379,-0.866910866911,0.529914529915
379.2,-0.862026862027,0.529914529915
379.4,-0.866910866911,0.520146520147
379.6,-0.866910866911,0.505494505495
379.8,-0.866910866911,0.529914529915
380,-0.871794871795,0.505494505495
380.2,-0.866910866911,0.520146520147
380.4,-0.866910866911,0.515262515263
380.6,-0.871794871795,0.495726495726
380.8,-0.871794871795,0.500610500611
381,-0.871794871795,0.490842490842
381.2,-0.871794871795,0.490842490842
381.4,-0.876678876679,0.485958485958
381.6,-0.876678876679,0.495726495726
381.8,-0.871794871795,0.510378510379
382,-0.876678876679,0.500610500611
382.2,-0.876678876679,0.495726495726
382.4,-0.876678876679,0.495726495726
382.6,-0.881562881563,0.485958485958
382.8,-0.876678876679,0.485958485958
383,-0.881562881563,0.47619047619
383.2,-0.886446886447,0.481074481074
383.4,-0.881562881563,0.471306471306
383.6,-0.881562881563,0.471306471306
383.8,-0.886446886447,0.47619047619
384,-0.886446886447,0.485958485958
384.2,-0.891330891331,0.466422466422
384.4,-0.896214896215,0.466422466422
384.6,-0.891330891331,0.47619047619
384.8,-0.891330891331,0.456654456654
385,-0.901098901099,0.471306471306
385.2,-0.891330891331,0.461538461538
385.4,-0.891330891331,0.461538461538
385.6,-0.896214896215,0.466422466422
385.8,-0.896214896215,0.466422466422
386,-0.901098901099,0.461538461538
386.2,-0.901098901099,0.461538461538
386.4,-0.901098901099,0.466422466422
386.6,-0.891330891331,0.466422466422
386.8,-0.896214896215,0.446886446886
387,-0.896214896215,0.446886446886
387.2,-0.896214896215,0.442002442002
387.4,-0.901098901099,0.446886446886
387.6,-0.901098901099,0.461538461538
387.8,-0.901098901099,0.456654456654
388,-0.901098901099,0.442002442002
388.2,-0.901098901099,0.42735042735
388.4,-0.901098901099,0.437118437118
388.6,-0.905982905983,0.437118437118
388.8,-0.905982905983,0.422466422466
389,-0.905982905983,0.412698412698
389.2,-0.915750915751,0.412698412698
389.4,-0.910866910867,0.412698412698
389.6,-0.915750915751,0.412698412698
389.8,-0.910866910867,0.398046398046
390,-0.905982905983,0.40293040293
390.2,-0.915750915751,0.40293040293
390.4,-0.915750915751,0.388278388278
390.6,-0.910866910867,0.398046398046
390.8,-0.905982905983,0.388278388278
391,-0.915750915751,0.37851037851
391.2,-0.915750915751,0.373626373626
391.4,-0.910866910867,0.373626373626
391.6,-0.915750915751,0.35409035409
391.8,-0.915750915751,0.35409035409
392,-0.915750915751,0.358974358974
392.2,-0.925518925519,0.35409035409
392.4,-0.915750915751,0.358974358974
392.6,-0.910866910867,0.368742368742
392.8,-0.915750915751,0.368742368742
393,-0.915750915751,0.363858363858
393.2,-0.910866910867,0.37851037851
393.4,-0.910866910867,0.37851037851
393.6,-0.910866910867,0.37851037851
393.8,-0.905982905983,0.373626373626
394,-0.915750915751,0.358974358974
394.2,-0.915750915751,0.373626373626
394.4,-0.915750915751,0.373626373626
394.6,-0.910866910867,0.358974358974
394.8,-0.910866910867,0.35409035409
395,-0.910866910867,0.35409035409
395.2,-0.915750915751,0.349206349206
395.4,-0.920634920635,0.35409035409
395.6,-0.915750915751,0.35409035409
395.8,-0.915750915751,0.349206349206
396,-0.915750915751,0.349206349206
396.2,-0.915750915751,0.35409035409
396.4,-0.915750915751,0.35409035409
396.6,-0.910866910867,0.363858363858
396.8,-0.915750915751,0.358974358974
397,-0.920634920635,0.35409035409
397.2,-0.920634920635,0.35409035409
397.4,-0.915750915751,0.349206349206
397.6,-0.915750915751,0.35409035409
397.8,-0.910866910867,0.349206349206
398,-0.915750915751,0.349206349206
398.2,-0.920634920635,0.344322344322
398.4,-0.910866910867,0.344322344322
398.6,-0.925518925519,0.358974358974
398.8,-0.915750915751,0.349206349206
399,-0.915750915751,0.35409035409
399.2,-0.920634920635,0.344322344322
399.4,-0.920634920635,0.349206349206
399.6,-0.920634920635,0.35409035409
399.8,-0.915750915751,0.363858363858
400,-0.915750915751,0.373626373626
400.2,-0.915750915751,0.368742368742
400.4,-0.920634920635,0.35409035409
400.6,-0.915750915751,0.349206349206
400.8,-0.915750915751,0.363858363858
401,-0.915750915751,0.344322344322
401.2,-0.925518925519,0.349206349206
401.4,-0.920634920635,0.358974358974
401.6,-0.915750915751,0.358974358974
401.8,-0.920634920635,0.368742368742
402,-0.915750915751,0.363858363858
402.2,-0.920634920635,0.373626373626
402.4,-0.920634920635,0.358974358974
402.6,-0.925518925519,0.344322344322
402.8,-0.925518925519,0.368742368742
403,-0.925518925519,0.363858363858
403.2,-0.925518925519,0.368742368742
403.4,-0.930402930403,0.358974358974
403.6,-0.925518925519,0.35409035409
403.8,-0.925518925519,0.344322344322
404,-0.920634920635,0.368742368742
404.2,-0.920634920635,0.37851037851
404.4,-0.925518925519,0.373626373626
404.6,-0.925518925519,0.363858363858
404.8,-0.925518925519,0.363858363858
405,-0.920634920635,0.368742368742
405.2,-0.925518925519,0.368742368742
405.4,-0.925518925519,0.358974358974
405.6,-0.920634920635,0.37851037851
405.8,-0.925518925519,0.388278388278
406,-0.930402930403,0.393162393162
406.2,-0.925518925519,0.407814407814
406.4,-0.925518925519,0.40293040293
406.6,-0.930402930403,0.393162393162
406.8,-0.930402930403,0.407814407814
407,-0.935286935287,0.40293040293
407.2,-0.930402930403,0.40293040293
407.4,-0.935286935287,0.407814407814
407.6,-0.930402930403,0.412698412698
407.8,-0.935286935287,0.412698412698
408,-0.935286935287,0.412698412698
408.2,-0.940170940171,0.412698412698
408.4,-0.945054945055,0.417582417582
408.6,-0.940170940171,0.417582417582
408.8,-0.935286935287,0.417582417582
409,-0.940170940171,0.393162393162
409.2,-0.945054945055,0.412698412698
409.4,-0.935286935287,0.422466422466
409.6,-0.945054945055,0.42735042735
409.8,-0.945054945055,0.437118437118
410,-0.945054945055,0.446886446886
410.2,-0.945054945055,0.45177045177
410.4,-0.945054945055,0.456654456654
410.6,-0.945054945055,0.45177045177
410.8,-0.949938949939,0.45177045177
411,-0.945054945055,0.471306471306
411.2,-0.945054945055,0.471306471306
411.4,-0.949938949939,0.481074481074
411.6,-0.954822954823,0.481074481074
411.8,-0.954822954823,0.490842490842
412,-0.954822954823,0.485958485958
412.2,-0.954822954823,0.481074481074
412.4,-0.959706959707,0.495726495726
412.6,-0.959706959707,0.500610500611
412.8,-0.954822954823,0.500610500611
413,-0.964590964591,0.505494505495
413.2,-0.959706959707,0.510378510379
413.4,-0.959706959707,0.515262515263
413.6,-0.964590964591,0.520146520147
413.8,-0.964590964591,0.515262515263
414,-0.964590964591,0.525030525031
414.2,-0.964590964591,0.520146520147
414.4,-0.964590964591,0.525030525031
414.6,-0.969474969475,0.534798534799
414.8,-0.959706959707,0.529914529915
415,-0.964590964591,0.529914529915
415.2,-0.969474969475,0.529914529915
415.4,-0.964590964591,0.539682539683
415.6,-0.969474969475,0.549450549451
415.8,-0.974358974359,0.549450549451
416,-0.964590964591,0.559218559219
416.2,-0.974358974359,0.549450549451
416.4,-0.979242979243,0.568986568987
416.6,-0.969474969475,0.578754578755
416.8,-0.969474969475,0.578754578755
417,-0.969474969475,0.593406593407
417.2,-0.974358974359,0.583638583639
417.4,-0.974358974359,0.593406593407
417.6,-0.969474969475,0.608058608059
417.8,-0.979242979243,0.598290598291
418,-0.974358974359,0.593406593407
418.2,-0.969474969475,0.588522588523
418.4,-0.974358974359,0.603174603175
418.6,-0.984126984127,0.603174603175
418.8,-0.974358974359,0.612942612943
419,-0.979242979243,0.612942612943
419.2,-0.979242979243,0.627594627595
419.4,-0.979242979243,0.632478632479
419.6,-0.979242979243,0.637362637363
419.8,-0.984126984127,0.627594627595
420,-0.984126984127,0.637362637363
420.2,-0.989010989011,0.647130647131
420.4,-0.984126984127,0.652014652015
420.6,-0.979242979243,0.652014652015
420.8,-0.984126984127,0.656898656899
421,-0.989010989011,0.666666666667
421.2,-0.984126984127,0.676434676435
421.4,-0.989010989011,0.676434676435
421.6,-0.984126984127,0.681318681319
421.8,-0.984126984127,0.681318681319
422,-0.984126984127,0.656898656899
422.2,-0.989010989011,0.656898656899
422.4,-0.993894993895,0.671550671551
422.6,-0.993894993895,0.686202686203
422.8,-0.998778998779,0.695970695971
423,-0.998778998779,0.705738705739
423.2,-0.989010989011,0.705738705739
423.4,-0.993894993895,0.695970695971
423.6,-0.989010989011,0.705738705739
423.8,-0.993894993895,0.700854700855
424,-0.993894993895,0.720390720391
424.2,-0.989010989011,0.725274725275
424.4,-0.993894993895,0.730158730159
424.6,-0.993894993895,0.739926739927
424.8,-0.993894993895,0.739926739927
425,-0.998778998779,0.754578754579
425.2,-0.993894993895,0.759462759463
425.4,-0.993894993895,0.754578754579
425.6,-0.998778998779,0.778998778999
425.8,-0.993894993895,0.783882783883
426,-0.998778998779,0.788766788767
426.2,-0.998778998779,0.803418803419
426.4,-0.993894993895,0.813186813187
426.6,-0.993894993895,0.822954822955
426.8,-0.993894993895,0.827838827839
427,-1.00366300366,0.827838827839
427.2,-0.998778998779,0.827838827839
427.4,-0.998778998779,0.832722832723
427.6,-0.993894993895,0.842490842491
427.8,-0.993894993895,0.862026862027
428,-0.993894993895,0.862026862027
428.2,-0.998778998779,0.862026862027
428.4,-0.993894993895,0.866910866911
428.6,-0.998778998779,0.866910866911
428.8,-0.998778998779,0.857142857143
429,-0.993894993895,0.862026862027
429.2,-0.993894993895,0.876678876679
429.4,-1.00366300366,0.871794871795
429.6,-0.998778998779,0.891330891331
429.8,-0.993894993895,0.910866910867
430,-0.998778998779,0.891330891331
430.2,-0.998778998779,0.905982905983
430.4,-0.993894993895,0.915750915751
430.6,-0.998778998779,0.905982905983
430.8,-0.998778998779,0.925518925519
431,-0.989010989011,0.920634920635
431.2,-0.993894993895,0.920634920635
431.4,-0.993894993895,0.915750915751
431.6,-0.989010989011,0.930402930403
431.8,-0.993894993895,0.925518925519
432,-0.993894993895,0.935286935287
432.2,-0.993894993895,0.945054945055
432.4,-0.993894993895,0.945054945055
432.6,-0.993894993895,0.949938949939
432.8,-0.998778998779,0.935286935287
433,-0.993894993895,0.940170940171
433.2,-0.993894993895,0.959706959707
433.4,-0.993894993895,0.964590964591
433.6,-0.998778998779,0.964590964591
433.8,-0.998778998779,0.979242979243
434,-0.993894993895,0.989010989011
434.2,-0.993894993895,0.989010989011
434.4,-1.00366300366,0.993894993895
434.6,-0.993894993895,1.01831501832
434.8,-0.998778998779,1.00366300366
435,-0.998778998779,1.01343101343
435.2,-0.993894993895,1.0231990232
435.4,-0.998778998779,1.01831501832
435.6,-0.993894993895,1.03296703297
435.8,-0.998778998779,1.04273504274
436,-0.998778998779,1.01831501832
436.2,-0.993894993895,1.02808302808
436.4,-0.998778998779,1.02808302808
436.6,-0.993894993895,1.03785103785
436.8,-0.993894993895,1.04761904762
437,-0.993894993895,1.0525030525
437.2,-0.998778998779,1.04761904762
437.4,-0.998778998779,1.05738705739
437.6,-0.998778998779,1.0525030525
437.8,-0.998778998779,1.0525030525
438,-0.993894993895,1.05738705739
438.2,-0.998778998779,1.04761904762
438.4,-0.993894993895,1.0525030525
438.6,-0.993894993895,1.0525030525
438.8,-0.993894993895,1.06227106227
439,-0.998778998779,1.07692307692
439.2,-0.998778998779,1.06715506716
439.4,-0.993894993895,1.08669108669
439.6,-0.998778998779,1.09645909646
439.8,-0.998778998779,1.10134310134
440,-0.993894993895,1.11111111111
440.2,-0.993894993895,1.08669108669
440.4,-0.998778998779,1.09157509158
440.6,-1.00366300366,1.09645909646
440.8,-0.998778998779,1.115995116
441,-1.00366300366,1.10622710623
441.2,-1.00366300366,1.12576312576
441.4,-1.00854700855,1.11111111111
441.6,-1.00854700855,1.12087912088
441.8,-1.00366300366,1.13553113553
442,-1.00854700855,1.13064713065
442.2,-1.00854700855,1.13553113553
442.4,-1.00366300366,1.15018315018
442.6,-1.00854700855,1.13064713065
442.8,-1.00854700855,1.12576312576
443,-1.00854700855,1.13553113553
443.2,-1.01343101343,1.13553113553
443.4,-1.00854700855,1.15018315018
443.6,-1.00854700855,1.1452991453
443.8,-1.01343101343,1.15506715507
444,-1.00854700855,1.1746031746
444.2,-1.00366300366,1.16483516484
444.4,-1.01831501832,1.15995115995
444.6,-1.00854700855,1.15506715507
444.8,-1.01343101343,1.15506715507
445,-1.01343101343,1.16483516484
445.2,-1.01343101343,1.1746031746
445.4,-1.00854700855,1.1746031746
445.6,-1.01343101343,1.18925518926
445.8,-1.00366300366,1.16971916972
446,-1.01343101343,1.16971916972
446.2,-1.00854700855,1.17948717949
446.4,-1.01831501832,1.18925518926
446.6,-1.01343101343,1.20390720391
446.8,-1.01831501832,1.20390720391
447,-1.01831501832,1.20879120879
447.2,-1.01343101343,1.21855921856
447.4,-1.02808302808,1.21367521368
447.6,-1.01831501832,1.20879120879
447.8,-1.0231990232,1.20390720391
448,-1.0231990232,1.22344322344
448.2,-1.0231990232,1.21367521368
448.4,-1.0231990232,1.22344322344
448.6,-1.0231990232,1.20390720391
448.8,-1.02808302808,1.19902319902
449,-1.0231990232,1.20879120879
449.2,-1.0231990232,1.21855921856
449.4,-1.01831501832,1.21855921856
449.6,-1.0231990232,1.22832722833
449.8,-1.03296703297,1.21367521368
450,-1.02808302808,1.22832722833
450.2,-1.02808302808,1.22832722833
450.4,-1.03296703297,1.21855921856
450.6,-1.02808302808,1.22832722833
450.8,-1.02808302808,1.2380952381
451,-1.03296703297,1.22832722833
451.2,-1.02808302808,1.23321123321
451.4,-1.02808302808,1.2380952381
451.6,-1.03785103785,1.24786324786
451.8,-1.02808302808,1.25274725275
452,-1.03785103785,1.2380952381
452.2,-1.03296703297,1.24786324786
452.4,-1.03785103785,1.2380952381
452.6,-1.03296703297,1.24297924298
452.8,-1.03785103785,1.2380952381
453,-1.03785103785,1.24297924298
453.2,-1.03296703297,1.24786324786
453.4,-1.04273504274,1.2380952381
453.6,-1.04273504274,1.24297924298
453.8,-1.03785103785,1.2380952381
454,-1.04273504274,1.24297924298
454.2,-1.03785103785,1.24297924298
454.4,-1.03296703297,1.2380952381
454.6,-1.04273504274,1.24297924298
454.8,-1.04273504274,1.24786324786
455,-1.04273504274,1.25763125763
455.2,-1.03785103785,1.24786324786
455.4,-1.0525030525,1.25763125763
455.6,-1.04761904762,1.25274725275
455.8,-1.0525030525,1.2380952381
456,-1.0525030525,1.25763125763
456.2,-1.04273504274,1.25274725275
456.4,-1.04761904762,1.25274725275
456.6,-1.04273504274,1.26251526252
